Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 001,9/18/12,9/8/12,10,N,1.7,4.3,6.07,70,6.5,1.24,2.52,0.67,0.008,0.56,0.002,,,,,
General/GT,Unison Engine Components,,77,Hockanum River,,2068,3444,N,Outfall 001,5/15/13,5/11/13,4,N,0.7,5.92,5.34,90,47,0.62,8.96,1.2,0.02,0.152,0.001,100.00%,100.00%,12,46,100.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2069,3444,N,Outfall 001,5/15/13,5/11/13,4,N,0.7,5.92,5.81,75,82,0.37,4.85,1.1,0.013,0.088,0.001,100.00%,100.00%,34,149,100.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2070,3444,N,Outfall 001,5/8/13,4/20/13,18,N,0.7,5.53,6.99,32,20,0.14,0.89,0.6,0.008,0.024,0.002,100.00%,100.00%,4,23,100.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2070,3444,N,Outfall 002,5/8/13,4/20/13,18,N,0.7,5.53,7.55,32,53,0.41,1.72,0.17,0.024,0.135,0.009,100.00%,100.00%,8,31,100.00%
General/GT,Unison Engine Components,,77,on-site dry wells,,2071,3444,N,Outfall 001,6/17/13,6/14/13,3,N,0.7,5.77,6.1,5,2.5,0.04,0.36,0.06,0.0025,0.013,0.001,100.00%,100.00%,6,16,100.00%
General/GT,Unison Engine Components,,77,on-site dry wells,,2071,3444,N,Outfall 002,6/17/13,6/14/13,3,N,0.7,5.77,6.14,5,2.5,0.04,0.39,0.07,0.0025,0.014,0.001,100.00%,100.00%,6,15,100.00%
General/GT,Unison Engine Components,,77,on-site dry wells,,2071,3444,N,Outfall 003,6/17/13,6/14/13,3,N,3.5,5.77,5.92,192,71,0.49,3.3,1.01,0.053,0.123,0.012,100.00%,100.00%,32,276,100.00%
General/GT,Unison Engine Components,,77,on-site dry wells,,2071,3444,N,Outfall 004,6/17/13,6/14/13,3,N,0.7,5.77,6.08,24,2.5,0.07,1.56,0.6,0.0025,0.119,0.001,100.00%,70.70%,6,25,0.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 001,5/8/13,4/20/13,18,N,1.9,5.53,6.12,45,180,0.8,5.4,0.3,0.035,0.353,0.019,100.00%,75.20%,,,15.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 002,5/8/13,4/20/13,18,N,0.7,5.53,5.98,30,220,0.32,1.22,0.08,0.017,0.12,0.016,100.00%,100.00%,4,12,100.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 003,5/8/13,4/20/13,18,N,2.1,5.53,6.18,25,550,0.58,1.03,0.05,0.046,0.148,0.025,100.00%,100.00%,2,8,55.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 004,5/8/13,4/20/13,18,N,0.7,5.53,5.62,5,2.5,0.12,0.45,0.02,0.006,0.047,0.006,100.00%,100.00%,1,6,100.00%
General/GT,Unison Engine Components,,77,Hockanum River,,2072,3444,N,Outfall 005,5/8/13,4/20/13,18,N,0.7,5.53,5.8,21,39,0.18,0.38,0.06,0.006,0.034,0.003,100.00%,100.00%,2,11,100.00%
General/GT,General Electric,General Electric,15,Stillman Pond,7103-00,534,,Y,Outfall-11,11/27/12,11/23/12,4,Y,20,4.5,7.14,55,13,0.125,0.71,0.543,0.0025,0.0302,0.00402,100.00%,100.00%,62,445,100.00%
General/GT,United Parcel Service,"UPS-Brookfield, CT",18,Still River,Still River Regional Basin,234,4215,N,Sample Location #1,4/19/13,4/13/13,6,N,2.5,7.34,7.6,66.3,144,0.31,3.1,0.031,0.025,0.047,0.0054,,,,,
General/GT,United Parcel Service,"UPS- North Haven, CT",101,Quinnipiac River,,236,4215,N,Sample Location #1,8/1/13,7/26/13,6,N,0.7,5.56,5.01,161,66.8,0.24,3.7,2.2,0.063,0.56,0.006,,,,,
General/GT,United Parcel Service,"UPS- North Haven, CT",101,Quinnipiac River,,236,4215,N,Sample Location #2,8/1/13,7/26/13,6,N,0.7,5.56,6.42,133,56,0.46,3.7,1.2,0.031,0.19,0.0032,,,,,
General/GT,United Parcel Service,UPS-Norwich,13,Yantic River,,242,4215,N,Sample Location # 1,9/12/13,9/3/13,9,N,2.3,6.55,5.66,37,12.4,0.14,0.79,0.32,0.0066,0.072,0.0015,,,,,
General/GT,United Parcel Service,UPS-Norwich,13,Yantic River,,242,4215,N,Sample Location #2,9/12/13,9/3/13,9,N,0.7,6.55,6.14,47.1,149,0.26,2.7,1.1,0.008,0.043,0.009,,,,,
General/GT,United Parcel Service,"UPS-Orange, CT",153,Turkey Brook ,Naugatuck Regional Basin,240,4215,N,Sample Location #1,8/1/13,7/26/13,6,N,1.6,5.85,7.58,55.4,14,0.013,1.1,0.97,0.017,0.062,0.0015,,,,,
General/GT,United Parcel Service,"UPS-Hartford,CT",64,Folly Brook ,Connecticut River Basin,235,4173,N,Sample Location #1,9/22/13,9/12/13,10,N,0.7,6.92,6,38,24,0.097,1,0.39,0.013,0.23,0.0063,,,,,
General/GT,United Parcel Service,"UPS-Hartford,CT",64,Folly Brook ,Connecticut River Basin,235,4173,N,Sample Location #2,9/22/13,9/12/13,10,N,0.7,6.92,6.32,150,30,0.084,4.7,0.76,0.025,0.36,0.0015,,,,,
General/GT,United Parcel Service,"UPS-Hartford,CT",64,Folly Brook ,Connecticut River Basin,235,4173,N,Sample Location #3,9/22/13,9/12/13,10,N,2.3,6.92,6.22,140,110,0.25,4,0.97,0.089,0.48,0.019,,,,,
General/GT,United Parcel Service,"UPS-Hartford,CT",64,Folly Brook ,Connecticut River Basin,235,4173,N,Sample Location #4,9/22/13,9/12/13,10,N,1.8,6.92,6.12,140,150,0.17,10,0.73,0.033,0.38,0.004,,,,,
General/GT,RSA Corporation,,34,,,680,2869,N,CB01,5/8/13,4/23/13,15,N,2.7,4.9,7.2,91,180,0.22,1.4,0.31,0.0125,0.12,0.008,100.00%,100.00%,44,140,80.00%
General/GT,RSA Corporation,,34,,,680,2869,N,CB01,9/12/13,9/2/13,10,N,2.8,5.1,8.1,10,2.8,0.005,1,0.8,0.0125,0.15,0.0025,,,,,
General/GT,Body Cote,Body Cote,151,Naugatuck River,,554,,,CB-1,10/19/11,10/14/11,8,N,1.1,5.46,6.06,24.8,7,0.11,1.17,0.49,0.01,0.04,0.01,100.00%,100.00%,3.35,16,100.00%
General/GT,Body Cote,Body Cote,151,Naugatuck River,,554,,,CB-1,8/13/13,8/9/13,8,N,1.1,4.69,5.38,64.5,209,0.41,2.93,1.2,0.31,0.54,0.12,,,,,
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,7,Willow Brook,,479,3398,N,DSN-01 (CB-2),5/21/12,5/15/12,6,N,2.5,5.49,5.88,53,62,0.05,0.5,0.36,0.02,0.12,0.0065,,,,,
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,7,Willow Brook,,479,3398,N,DSN-01 (CB-2),3/12/13,3/8/13,4,N,1.25,5.5,7.2,180,290,0.33,0.5,0.19,0.057,0.31,0.023,,,,,
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,7,Willow Brook,,479,3398,N,DSN-01 (CB-2),7/10/13,7/1/13,9,N,1.25,4.51,6.72,110,2.5,0.18,2.4,1.4,0.066,0.58,0.016,100.00%,100.00%,43,543,100.00%
General/GT,Wendon Company,,135,MS4,,1483,3728,N,outfall 001,9/26/12,9/18/12,8,N,8.12,5,6.93,43,25,0.025,1.89,0.772,0.0161,0.0799,0.0504,100.00%,100.00%,10,38,100.00%
General/GT,Wendon Company,,135,MS4,,1483,3728,N,outfall 001,10/2/12,9/28/12,4,N,0.25,5,5.45,20,1,0.005,0.65,0.333,0.00906,0.15,0.0015,100.00%,100.00%,30,45,50.00%
General/GT,Connecticut Hypodermics,,148,MS4 to Quinnipiac River,,659,3841,N,Outfall 001,6/6/13,6/3/13,3,N,3.2,6.6,6.5,31,14,0.16,1.52,0.18,0.026,0.07,0.015,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-1,6/25/12,6/13/12,12,N,6.4,5.76,5.83,10,18,0.112,1.2,0.31,0.003,0.1,0.0025,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-2/3,6/25/12,6/13/12,12,N,2,5.76,5.93,10,13,0.043,0.83,0.16,0.003,0.037,0.019,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-4,6/25/12,6/13/12,12,N,2,5.76,5.93,40,2.5,0.061,1,0.44,0.009,0.023,0.0025,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-7,6/25/12,6/13/12,12,N,2,5.76,6.42,95,11,0.534,1.8,0.05,0.004,0.029,0.0025,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-1,1/31/13,1/16/13,15,N,2,5.98,6.48,22,21,0.082,0.67,0.2,0.0025,0.097,0.007,100.00%,100.00%,26,104,100.00%
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-2/3,1/31/13,1/16/13,15,N,2.2,5.98,7.53,10,12,0.033,0.39,0.2,0.0025,0.039,0.011,8.84%,8.84%,44,2790,0.00%
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-4,1/31/13,1/16/13,15,N,2,5.98,6.28,22,2.5,0.062,1.05,0.27,0.0025,0.017,0.0025,100.00%,100.00%,38,102,100.00%
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-7,1/31/13,1/16/13,15,N,2,5.98,6.67,27,2.5,0.068,0.75,0.05,0.0025,0.014,0.0025,100.00%,100.00%,34,113,100.00%
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-2/3,3/12/13,2/27/13,13,N,2,6.02,6.78,5,2.5,0.022,0.77,0.13,0.0025,0.028,0.0025,100.00%,100.00%,90,229,100.00%
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-1,8/9/13,7/23/13,17,N,2,5.87,5.45,48,59,0.195,1.67,0.36,0.009,0.047,0.015,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-2/3,8/9/13,7/23/13,17,N,2.2,5.87,8.26,10,2.5,0.046,0.83,0.05,0.001,0.013,0.0025,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-4,8/9/13,7/23/13,17,N,2,5.87,,,,,,,,,,,,,,
General/GT,Pharmacia & Upjohn,,101,Quinnipiac River,5200,143,4953,Y,SWPPP-7,8/9/13,7/23/13,17,N,2,5.87,7.4,89,2.5,0.141,2.72,0.27,0.003,0.01,0.0025,,,,,
General/GT,"Albea Metals Americas, Inc.","Albea Metals Americas, Inc.",153,Turkey Brook,,2537,3469,N,1,10/6/13,9/22/13,14,N,0.7,5.7,6.4,28,5,0.063,0.5,0.19,0.0025,0.005,0.0025,100.00%,100.00%,14,23,100.00%
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,1,9/16/13,9/7/13,9,N,0.7,6,4.92,69,5,0.04,1.17,1.04,0.005,0.06,0.001,,,,,
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,2,9/16/13,9/7/13,9,N,0.7,5,4.55,58,15,0.19,1.22,0.56,0.036,0.196,0.015,,,,,
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,3,9/16/13,9/7/13,9,N,0.7,7,8.34,15,15,0.1,0.78,3.79,0.0025,0.012,0.001,,,,,
General/GT,"Gardner Denver Nash, LLC",Engineered Products Division,144,Unnamed tributary to Pequonock River,,1872,3563,N,DSN-001,5/8/13,4/20/13,18,N,2.5,6.59,5.63,100,100,0.15,1.1,0.19,0.059,0.11,0.0065,,,,,
General/GT,"Gardner Denver Nash, LLC",Engineered Products Division,144,Unnamed tributary to Pequonock River,,1872,3563,N,DSN-001,5/15/12,5/10/12,5,N,2.5,5.73,5.88,49,12,0.05,1.5,0.89,0.02,0.098,0.0065,100.00%,77.10%,11,53,20.00%
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,10/1/02,2419,4151,N,CB-1,11/7/13,10/7/13,31,N,2,6.6,6.05,310,40,0.77,1.82,0.17,0.025,0.196,0.001,,,,,
General/GT,DATTCO,Cheshire,25,Honeyspot Brook,,2419,4151,N,SW-1 (outfall-1),11/7/13,10/7/13,31,N,4.2,6.6,6.65,250,94,0.49,1.79,0.19,0.035,0.095,0.001,,,,,
General/GT,DATTCO,Christian Lane,89,Webster Brook,,2109,4151,N,CB-1,11/27/13,11/18/13,9,N,13,6.31,6.96,15,180,0.31,1.14,0.13,0.043,0.118,0.034,,,,,
General/GT,DATTCO,Christian Lane,89,Webster Brook,,2109,4151,N,CB-2,11/27/13,11/18/13,9,N,8.5,6.31,7.49,10,430,0.41,1.64,0.13,0.048,0.114,0.044,,,,,
General/GT,Motiva Enterprises LLC,,93,New Haven Harbor,,1341,5171,Y,Outfall 002,11/1/13,10/17/13,15,N,,,,,,,,3.9,,,,,,,,
General/GT,Plasma Coatings,Plasma Coatings,151,Hop Brook Basin,,2194,3479,,Outfall #1,9/18/12,9/8/12,10,N,6.1,5.59,6.45,41.6,75,0.14,0.86,0.41,0.01,0.07,0.01,,,,,
General/GT,Plasma Coatings,Plasma Coatings,151,Hop Brook Basin,,2194,3479,,Outfall #1,5/8/13,4/23/13,15,N,1.4,4.98,5.46,208,292,0.8,7.58,0.54,0.09,0.27,0.06,100.00%,100.00%,543,33.9,100.00%
General/GT,Plasma Technology,Plasma Coatings,132,Hop Brook Basin,,1511,3479,N,,6/13/12,6/11/12,2,N,1.4,,6.12,10,5,0.01,0.1,0.05,0.005,0.002,0.002,,,,,
General/GT,Plasma Coatings,Plasma Coatings,151,Hop Brook Basin,,1511,3479,,Outfall #1,7/23/13,,,,1.4,,5.46,19,11,0.02,0.53,0.07,0.025,0.017,0.001,,,,,
General/GT,Plasma Coatings,Plasma Coatings,151,Hop Brook Basin,,1511,3479,N,Outfall #1,9/16/13,9/13/13,3,N,1.5,,5.17,95,2.5,0.04,2.76,1.24,0.086,0.099,0.001,21.80%,9.74%,18,59,0.00%
General/GT,Plasma Coatings,Plasma Coatings,151,Hop Brook Basin,,2194,3479,,Outfall #1,11/1/13,10/7/13,25,N,0.5,5.46,5.93,35.9,8.5,0.16,1.04,0.01,0.005,0.04,0.01,,,,,
General/GT,FedEx Ground Package System,Package System,148,Wharton Brook,5207-00,2244,4215,Y,upstream of outfall 001,3/28/12,2/24/12,33,N,0.7,5.66,6.31,15,7.5,0.17,0.82,0.24,0.0025,0.05,0.001,100.00%,100.00%,14,26,85.00%
General/GT,FedEx Ground Package System,Package System,148,Wharton Brook,5207-00,2244,4215,Y,upstream of outfall 001,5/15/12,5/10/12,5,N,0.7,5.18,6.04,5,2.5,0.04,0.69,0.13,0.0025,0.043,0.001,,,,,
General/GT,Culox Technologies,,88,Naugatuck River,,556,3399,N,outfall #001,7/18/12,7/15/12,3,N,3.1,4.32,4.58,13.1,0.5,0.025,0.96,0.4,0.03,0.04,0.01,23.50%,21.50%,2.62,24.5,5.00%
General/GT,Culox Technologies,,88,Naugatuck River,,556,3399,N,outfall #001,10/15/12,10/10/12,5,N,4.4,5.39,6.16,17.2,6.5,0.08,0.93,0.35,0.08,0.03,0.01,,,,,
General/GT,Dyco Industries,,132,,,1326,3440,N,Outfall #1,11/1/13,,,N,0.75,5.44,5.61,5,20,0.09,0.76,0.08,0.005,0.134,0.003,100.00%,73.50%,,,
General/GT,Porce-Len Specrail,Porce-Len Specrail,62,,,210,,N,Storm Drain by large garage door,5/23/13,5/19/13,4,N,25.3,5.5,5.4,119,25,0.05,1.52,0.13,0.01,0.12,0.012,100.00%,100.00%,12,25,100.00%
General/GT,Rolling Frito-Lay Sales,Milford DC,84,trib to Indian River,,1793,4213,Y,outfall #1,9/5/12,8/27/12,9,N,1.5,74.1,6.5,74,18,0.11,2.06,10.2,0.018,0.165,0.003,100.00%,100.00%,12,93,100.00%
General/GT,Rolling Frito-Lay Sales,Naugatuck DC,88,trib to Fulling Mill,,1792,4213,N,outfall #1,9/5/12,8/1/12,35,N,0.7,7.3,6.6,5,2.5,0.02,0.91,0.99,0.007,0.592,0.003,100.00%,,,,
General/GT,Rolling Frito-Lay Sales,Naugatuck DC,88,trib to Fulling Mill,,1792,4213,N,outfall #1,3/12/13,3/8/13,4,N,0.7,7.3,6.9,30,52,0.09,0.68,0.26,0.011,0.053,0.003,70.70%,70.70%,32,182,0.00%
General/GT,Rolling Frito-Lay Sales,Naugatuck DC,88,trib to Fulling Mill,,1792,4213,N,outfall #1,8/13/13,8/9/13,4,N,0.7,7.5,7.1,54,29,0.07,0.92,0.65,0.018,0.096,0.001,70.40%,70.40%,6,148,0.00%
General/GT,Rolling Frito-Lay Sales,S Widsor DC,132,MS4,,1769,4213,N,outfall #3,8/13/13,8/9/13,4,N,0.7,6.9,7,48,,0.31,2.34,,0.026,0.301,0.012,,,,,
General/GT,Rolling Frito-Lay Sales,Norwich DC,104,MS4,,1774,4213,N,outfall #5,3/28/13,3/19/13,9,N,0.7,7.1,7.3,5,2.5,0.01,0.2,0.08,0.0025,0.022,0.001,100.00%,100.00%,120,615,100.00%
General/GT,Rolling Frito-Lay Sales,Norwich DC,104,MS4,,1774,4213,N,outfall #5,8/13/13,8/9/13,4,N,0.7,7.1,6.9,50,,0.12,1.48,,0.018,0.196,0.01,,,,,
General/GT,Rolling Frito-Lay Sales,S Widsor DC,132,MS4,,1769,4213,N,outfall #3,3/12/13,3/7/13,5,N,0.7,6.57,6.57,25,5.5,0.04,0.41,0.17,0.0025,0.375,0.001,73.80%,53.60%,4,37,0.00%
General/GT,Rolling Frito-Lay Sales,Milford DC,84,trib to Indian River,,1793,4213,Y,outfall #1,3/12/13,3/8/13,4,N,1.7,7.7,7.1,36,90,0.13,0.42,3.2,0.016,0.071,0.004,100.00%,100.00%,2,241,100.00%
General/GT,Rolling Frito-Lay Sales,Milford DC,84,trib to Indian River,,1793,4213,Y,outfall #1,11/1/13,10/7/13,25,N,2.3,7.7,7.1,54,99,0.21,3.72,0.52,0.062,0.638,0.014,100.00%,93.90%,8,62,45.00%
General/GT,Rolling Frito-Lay Sales,Norwich DC,104,MS4,,1774,4213,N,outfall #5,10/7/13,9/22/13,15,N,,,,,49,,,1.08,,0.392,,100.00%,100.00%,18,93,100.00%
General/GT,Rolling Frito-Lay Sales,S Widsor DC,132,MS4,,1769,4213,N,outfall #3,10/7/13,9/22/13,15,N,,,,,57,,,1.08,,0.205,,,,,,
General/GT,Rolling Frito-Lay Sales,Waterbury DC,151,MS4,,2357,4213,N,outfall #8,3/12/13,3/8/13,4,N,1.9,7.3,8.1,43,92,0.14,0.63,3.22,0.012,0.036,0.004,70.70%,70.70%,18,401,0.00%
General/GT,Rolling Frito-Lay Sales,Waterbury DC,151,MS4,,2357,4213,N,outfall #8,8/13/13,8/9/13,4,N,0.7,7.1,7.9,52,12,0.07,1.27,0.58,0.01,0.038,0.001,100.00%,100.00%,2,30,95.00%
General/GT,Rolling Frito-Lay Sales,Waterbury DC,151,MS4,,2357,4213,N,outfall #8,11/1/13,10/7/13,25,N,6.6,6.9,7.6,13,220,0.42,1.62,0.4,0.03,0.163,0.015,100.00%,100.00%,2,23,100.00%
General/GT,United Parcel Service,"UPS-Stratford, CT",138,"Startford Great Medows, Southeastern Regional Complex",,239,4215,N,Sample Location #1,10/7/13,9/22/13,15,N,12.4,6.72,6.77,58.5,38.4,0.099,1,0.44,0.024,0.19,0.0057,,,,,
General/GT,United Parcel Service,"UPS-Stratford, CT",138,"Startford Great Medows, Southeastern Regional Complex",,239,4215,N,Sample Location #2,10/7/13,9/22/13,15,N,7.8,6.72,6.87,18.4,31.2,0.023,0.36,0.29,0.068,0.13,0.0015,,,,,
General/GT,United Parcel Service,"UPS-Orange, CT",107,"Oyster River, South Central Shoreline",,238,4215,N,Sample Location #1,10/7/13,9/22/13,15,N,0.7,7.26,6.91,18.4,16.4,0.021,0.39,0.27,0.009,1.3,0.0015,,,,,
General/GT,United Parcel Service,"UPS-Brookfield, CT",18,Still River,Still River Regional Basin,234,4215,N,Sample Location #1,10/7/13,9/22/13,15,N,7.7,6.87,7.33,28.5,75.6,0.31,1.8,0.15,0.037,0.24,0.021,100.00%,100.00%,,36,100.00%
General/GT,United Parcel Service,"UPS-Norwalk, CT",103,"Roton Brook, Southwest Shoreline",,237,4215,N,Sample Location #1,11/26/13,11/22/13,4,N,1.7,6.33,5.81,7.6,30.8,0.06,0.35,0.26,0.0064,0.032,0.0015,,,,,
General/GT,United Parcel Service,"UPS-Norwalk, CT",103,"Roton Brook, Southwest Shoreline",,237,4215,N,Sample Location #2,11/26/13,11/22/13,4,N,2.3,6.33,5.72,8.6,25.2,0.043,0.77,0.33,0.0064,0.052,0.0042,,,,,
General/GT,United Parcel Service,"UPS-Norwalk, CT",103,"Roton Brook, Southwest Shoreline",,237,4215,N,Sample Location #3,11/26/13,11/22/13,4,N,2.6,6.33,5.64,17.3,30.4,0.29,2.2,0.44,0.02,0.27,0.015,,,,,
General/GT,JH Metal Finishing,,89,MS4 to Piper Brook,,2491,3471,Y,1,7/23/12,7/20/12,3,N,1.4,,6.3,11,39,0.32,0.62,0.06,0.018,0.096,0.001,100.00%,100.00%,1,5,60.00%
General/GT,Atlantic Equipment Installer,Atlantic Equipment Installer,148,Basin #1,,897,3446,,Basin #1,8/22/13,8/18/13,4,N,0.5,,6.04,58.5,130,0.13,1.8,0.53,0.019,0.038,0.003,,,,,
General/GT,Atlantic Equipment Installer,Atlantic Equipment Installer,148,Basin #1,,897,3446,,Basin #1,6/25/12,6/22/12,3,N,1.6,6.81,,22.2,43,0.05,0.97,0.05,0.012,0.047,0.003,100.00%,100.00%,1.73,197,100.00%
General/GT,The Plastic Forming Company,,167,West River,5305-00,2629,3089,Y,SP-1,11/7/13,,,N,0.7,6.5,6.3,38,41,0.14,0.92,0.025,0.015,0.056,0.004,100.00%,100.00%,2,18,80.00%
General/GT,Bristol-Myers Squibb,Bristol-Myers Squibb,148,Muddy River,,1863,2834,N,Spillway / Sedimentation ponds,3/7/13,,,N,0.5,5.64,6.83,7.5,4,0.09,0.8,0.76,0.0025,0.029,0.003,,,,,
General/GT,Bristol-Myers Squibb,Bristol-Myers Squibb,148,Muddy River,,1863,2834,N,Spillway / Sedimentation ponds,5/8/13,,,N,0.5,6.8,8.42,7.5,6,0.08,0.84,0.49,0.009,0.015,0.001,,,,,
General/GT,"L. Suzio Concrete Company, Inc.",Suzio-Derby Facility,37,Town of Derby MS4,,2428,3273,N,Outfall-001,10/19/12,10/15/12,4,N,2.5,7.3,8.05,14,2.5,0.05,0.5,0.027,0.02,0.028,0.0065,100.00%,100.00%,13,64,100.00%
General/GT,New Milford CT Farms,North Property,96,Housatonic River,,2026,,Y,north property,9/18/12,9/8/12,10,N,1,4.87,7,126,68,1.24,6.17,0.025,0.02,0.37,0.033,,,,,
General/GT,New Milford CT Farms,South Property,96,Housatonic River,,2026,,Y,south property,9/18/12,9/8/12,10,N,0.25,4.87,7.1,156,77,1.5,10.4,0.025,0.03,0.46,0.036,,,,,
General/GT,CT Military Department ARNG,103D Air Control Squadron,107,Quinnipiac River Basin,,1590,,N,DSN-001,5/8/13,4/20/13,18,N,0.7,5.6,7.43,131,18,0.39,4.96,1.02,0.015,0.044,0.001,100.00%,100.00%,104,344,100.00%
General/GT,CT Military Department ARNG,103D Air Control Squadron,107,Quinnipiac River Basin,,1590,,N,DSN-002,5/8/13,4/20/13,18,N,0.7,5.6,7.7,53,22,0.14,1.75,1.26,0.068,0.028,0.03,100.00%,100.00%,44,186,100.00%
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 1 North,3/12/13,3/8/13,4,N,0.7,6.49,7.75,41,11,0.2,0.98,0.06,0.057,0.019,0.003,100.00%,100.00%,76,975,95.00%
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 2 South,3/12/13,3/8/13,4,N,0.7,6.49,7.14,54,8.5,0.16,0.66,0.025,0.007,0.012,0.001,100.00%,100.00%,10,436,100.00%
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 3 East Garage,3/12/13,3/8/13,4,N,0.7,6.49,5.29,5,2.5,0.01,0.18,0.025,0.0025,0.03,0.005,100.00%,84.80%,1,69,30.00%
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 4 East Tertiary,3/12/13,3/8/13,4,N,0.7,6.49,6.25,12,2.5,0.03,0.36,0.025,0.0025,0.011,0.007,100.00%,100.00%,8,16,100.00%
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 1 North,8/1/13,7/26/13,6,N,0.7,7,7.02,45,9.5,0.44,1.64,0.82,0.007,0.058,0.001,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 2 South,8/1/13,7/26/13,6,N,0.7,7,5.06,32,2.5,0.04,1.52,0.57,0.01,0.111,0.076,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 3 East Garage,8/1/13,7/26/13,6,N,120,7,6.21,145,140,1.64,6.14,1.96,0.128,0.299,0.442,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,,Y,outfall 4 East Tertiary,8/1/13,7/26/13,6,N,0.7,7,7.73,10,2.5,0.62,0.76,2.98,0.006,0.016,0.005,,,,,
General/GT,Chromatics,,9,wetlands,,186,3087,,CB #1,2/11/13,2/8/13,3,N,1.6,5.93,6.74,33,25,0.08,0.4,0.1,0.04,0.06,0.01,,,,,
General/GT,Chromatics,,9,wetlands,,186,3087,N,CB #1,5/8/13,4/23/13,15,N,4.1,5.63,5.12,497,33,0.76,22.78,2,0.05,0.22,0.01,100.00%,100.00%,72.5,332,100.00%
General/GT,Chromatics,,9,wetlands,,186,3087,,CB #1,8/13/13,8/9/13,4,N,1.1,5,6.65,33,5,0.06,2.4,0.47,0.005,0.02,0.01,100.00%,100.00%,5.31,29.4,100.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-3,2/19/13,2/16/13,3,N,7.7,5.85,7.38,244,274,0.51,0.91,0.51,0.031,0.12,0.027,100.00%,100.00%,41.78,969,100.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-11,2/19/13,2/16/13,3,N,0.5,5.85,6.82,42,100,1.5,1.02,2.96,0.0797,1.069,0.0067,100.00%,45.40%,52.34,293,30.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-12,2/19/13,2/16/13,3,N,20.7,5.85,7.15,728,543,1.19,6.87,0.77,0.0801,1.071,0.0905,100.00%,100.00%,171.6,7650,70.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-21,2/19/13,2/16/13,3,N,7,5.85,7.26,220,217,0.27,1.54,0.54,0.0427,0.3401,0.0432,100.00%,100.00%,91.36,1848,100.00%
